Ano-calendário,Ente Federativo,Centil,Quantidade de Contribuintes,Bens e Direitos - Imóveis [R$ milhões],Bens e Direitos - Financeiros [R$ milhões],Dívidas e Ônus [R$ milhões]
2007,RS,57,19.129,645.9,356.42,69.78
2007,RS,58,19.129,625.13,354.11,77.59
2007,RS,59,19.129,696.37,360.14,80.12
2007,RS,60,19.13,656.84,396.55,75.61
2007,RS,61,19.129,700.15,365.13,90.34
2007,RS,62,19.129,743.25,418.86,95.87
2007,RS,63,19.129,624.58,371.82,112.64
2007,RS,64,19.13,748.99,402.79,87.28
2007,RS,65,19.129,748.11,378.2,86.1
2007,RS,66,19.129,742.78,632.57,81.22
2007,RS,67,19.129,715.8,423.77,80.28
2007,RS,68,19.129,776.08,475.23,99.85
2007,RS,69,19.13,771.09,476.91,90.98
2007,RS,70,19.129,729.92,444.4,86.58
2007,RS,71,19.129,803.19,454.39,98.45
2007,RS,72,19.129,746.56,482.72,98.3
2007,RS,73,19.13,773.67,481.99,96.18
2007,RS,74,19.129,760.27,452.04,99.52
2007,RS,75,19.129,821.22,540.74,141.74
2007,RS,76,19.129,892.97,493.24,123.25
2007,RS,77,19.129,815.53,626.99,109.93
2007,RS,78,19.13,870.91,464.76,105.7
2007,RS,79,19.129,941.4,606.58,148.8
2007,RS,80,19.129,970.78,614.54,130.53
2007,RS,81,19.129,1059.68,787.13,140.87
2007,RS,82,19.13,1053.68,885.17,295.91
2007,RS,83,19.129,1345.78,1311.93,168.38
2007,RS,84,19.129,1197.3,877.85,174.24
2007,RS,85,19.129,1283.31,959.88,171.93
2007,RS,86,19.129,1278.82,962.8,364.4525
2007,RS,87,19.13,1390.66,1080.07,175.6
2007,RS,88,19.129,1413.54,1102.84,182.94
2007,RS,89,19.129,1537.95,1084.21,202.24
2007,RS,90,19.129,1608.72,1179.89,212.46
2007,RS,91,19.13,1692.98,1160.03,349.82
2007,RS,92,19.129,1863.02,1555.63,270.24
2007,RS,93,19.129,1864.5075000000002,1460.69,258.38
2007,RS,94,19.129,1864.5075000000002,1555.68,260.49
2007,RS,95,19.129,1864.5075000000002,1576.3425,304.68
2007,RS,96,19.13,1864.5075000000002,1576.3425,337.63
2007,RS,97,19.129,1864.5075000000002,1576.3425,364.4525
2007,RS,98,19.129,1864.5075000000002,1576.3425,364.4525
2007,RS,99,19.129,1864.5075000000002,1576.3425,364.4525
2007,RS,100,19.129,1864.5075000000002,1576.3425,364.4525
2007,SC,1,10.015,144.6,125.42,7.2
2007,SC,2,10.014,150.15,127.96,11.65
2007,SC,3,10.014,152.31,140.07,13.1
2007,SC,4,10.014,137.41,165.54,9.98
2007,SC,5,10.014,137.33,144.72,9.22
2007,SC,6,10.014,147.63,116.36,9.1
2007,SC,7,10.014,140.62,102.81,7.27
2007,SC,8,10.014,165.5,162.14,9.56
2007,SC,9,10.014,176.53,127.41,17.14
2007,SC,10,10.014,124.07,118.21,5.92
2007,SC,11,10.014,154.3,145.89,13.82
2007,SC,12,10.014,153.78,159.33,18.45
2007,SC,13,10.015,162.92,427.89,32.21
2007,SC,14,10.014,220.08,225.98,20.63
2007,SC,15,10.014,248.34,236.86,19.73
2007,SC,16,10.014,227.06,235.53,23.81
2007,SC,17,10.014,206.4,248.63,23.79
2007,SC,18,10.014,222.83,263.5,21.82
2007,SC,19,10.014,156.86,194.89,24.02
2007,SC,20,10.014,238.23,353.77,46.44
2007,SC,21,10.014,166.8,237.12,30.42
2007,SC,22,10.014,158.72,225.38,24.7
2007,SC,23,10.014,184.11,381.9,24.53
2007,SC,24,10.014,237.03,202.42,22.18
2007,SC,25,10.014,194.31,195.38,19.23
2007,SC,26,10.015,224.05,251.06,20.32
2007,SC,27,10.014,217.25,192.65,23.62
2007,SC,28,10.014,223.71,242.89,21.55
2007,SC,29,10.014,260.08,258.75,28.19
2007,SC,30,10.014,285.77,312.56,43.16
2007,SC,31,10.014,268.4,347.07,25.43
2007,SC,32,10.014,251.72,267.47,25.42
2007,SC,33,10.014,256.62,246.63,26.57
2007,SC,34,10.014,272.17,270.54,31.62
2007,SC,35,10.014,282.78,255.58,29.19
2007,SC,36,10.014,281.92,235.95,33.7
2007,SC,37,10.014,289.53,260.4,57.82
2007,SC,38,10.015,290.34,277.71,38.47
2007,SC,39,10.014,297.73,333.47,34.21
2007,SC,40,10.014,325.51,235.87,34.12
2007,SC,41,10.014,287.37,248.53,34.52
2007,SC,42,10.014,285.71,265.37,36.57
2007,SC,43,10.014,321.77,282.82,37.66
2007,SC,44,10.014,308.1,228.46,37.44
2007,SC,45,10.014,352.44,258.81,39.12
2007,SC,46,10.014,300.45,220.15,34.65
2007,SC,47,10.014,253.56,178.56,28.66
2007,SC,48,10.014,271.11,178.21,36.2
2007,SC,49,10.014,257.62,213.48,33.37
2007,SC,50,10.014,253.0,156.07,28.31
2007,SC,51,10.015,300.9,202.82,31.22
2007,SC,52,10.014,260.15,169.91,28.45
2007,SC,53,10.014,280.8,168.61,31.84
2007,SC,54,10.014,289.25,207.75,40.26
2007,SC,55,10.014,311.15,242.44,38.73
2007,SC,56,10.014,313.46,237.06,40.94
2007,SC,57,10.014,312.31,179.73,37.69
2007,SC,58,10.014,308.62,264.52,40.27
2007,SC,59,10.014,321.75,230.02,47.59
2007,SC,60,10.014,330.09,250.46,45.38
2007,SC,61,10.014,359.41,280.61,52.87
2007,SC,62,10.014,384.32,287.0,69.32
2007,SC,63,10.015,363.66,267.35,61.1
2007,SC,64,10.014,324.72,381.96,45.13
2007,SC,65,10.014,334.42,185.49,44.96
2007,SC,66,10.014,345.75,218.28,44.09
2007,SC,67,10.014,336.77,277.88,46.82
2007,SC,68,10.014,370.71,224.63,46.29
2007,SC,69,10.014,340.28,210.83,45.88
2007,SC,70,10.014,356.12,252.89,53.55
2007,SC,71,10.014,347.34,222.5,64.42
2007,SC,72,10.014,355.41,230.15,56.74
2007,SC,73,10.014,410.48,270.41,48.42
2007,SC,74,10.014,371.96,226.87,50.12
2007,SC,75,10.014,363.96,218.1,49.66
2007,SC,76,10.015,386.47,229.29,52.23
2007,SC,77,10.014,398.66,296.49,60.92
2007,SC,78,10.014,415.26,309.81,73.6
2007,SC,79,10.014,413.56,296.26,52.37
2007,SC,80,10.014,420.23,282.08,56.81
2007,SC,81,10.014,458.43,344.31,67.27
2007,SC,82,10.014,448.07,334.23,61.13
2007,SC,83,10.014,474.68,321.28,70.32
2007,SC,84,10.014,527.38,380.27,74.84
2007,SC,85,10.014,666.79,789.92,98.47
2007,SC,86,10.014,582.78,523.97,85.79
2007,SC,87,10.014,621.44,781.29,87.07
2007,SC,88,10.015,661.18,773.28,97.58
2007,SC,89,10.014,663.14,516.66,98.23
2007,SC,90,10.014,685.24,519.49,98.51
2007,SC,91,10.014,778.98,802.83,114.42
2007,SC,92,10.014,825.68,685.19,123.44
2007,SC,93,10.014,890.04,691.54,145.16
2007,SC,94,10.014,1042.34,836.87,144.29
2007,SC,95,10.014,1077.59,890.34,155.37
2007,SC,96,10.014,1239.11,992.78,162.0
2007,SC,97,10.014,1436.89,1426.62,176.96
2007,SC,98,10.014,1759.32,1480.11,229.05
2007,SC,99,10.014,1864.5075000000002,1576.3425,302.84
2007,SC,100,10.014,1864.5075000000002,1576.3425,364.4525
2007,SE,1,1.473,12.76,10.74,1.34
2007,SE,2,1.472,33.63,9.91,1.24
2007,SE,3,1.473,12.92,7.74,0.67
2007,SE,4,1.472,9.44,10.36,0.66
2007,SE,5,1.473,17.28,15.74,1.12
2007,SE,6,1.472,15.59,13.61,0.98
2007,SE,7,1.473,14.53,20.19,0.95
2007,SE,8,1.472,14.45,13.69,3.45
2007,SE,9,1.473,21.93,17.34,2.61
2007,SE,10,1.472,12.72,11.27,1.33
2007,SE,11,1.473,17.75,85.62,0.89
2007,SE,12,1.472,10.2,7.86,0.84
2007,SE,13,1.473,14.37,7.0,0.68
2007,SE,14,1.472,19.16,11.99,1.84
2007,SE,15,1.473,10.69,5.69,1.64
2007,SE,16,1.472,16.26,15.53,1.1
2007,SE,17,1.472,15.34,44.83,1.9
2007,SE,18,1.473,12.2,12.07,1.34
2007,SE,19,1.472,16.42,16.66,0.98
2007,SE,20,1.473,12.58,14.34,1.1
2007,SE,21,1.472,18.75,25.29,1.35
2007,SE,22,1.473,19.89,234.38,1.19
2007,SE,23,1.472,19.57,15.93,1.64
2007,SE,24,1.473,15.61,10.36,1.31
2007,SE,25,1.472,21.23,11.68,1.32
2007,SE,26,1.473,17.38,19.77,2.15
2007,SE,27,1.472,17.01,9.95,1.24
2007,SE,28,1.473,14.33,17.21,2.1
2007,SE,29,1.472,18.22,16.75,2.0
2007,SE,30,1.473,15.87,12.26,1.56
2007,SE,31,1.472,15.37,17.68,1.38
2007,SE,32,1.473,18.56,13.79,1.74
2007,SE,33,1.472,13.93,10.04,1.46
2007,SE,34,1.472,9.13,7.47,1.36
2007,SE,35,1.473,14.4,9.42,1.7
2007,SE,36,1.472,14.78,11.56,1.53
2007,SE,37,1.473,16.09,13.46,2.19
2007,SE,38,1.472,12.9,15.37,1.79
2007,SE,39,1.473,15.85,9.46,2.86
2007,SE,40,1.472,10.28,9.6,1.29
2007,SE,41,1.473,14.36,103.41,1.98
2007,SE,42,1.472,11.5,5.31,1.71
2007,SE,43,1.473,14.58,16.16,1.29
2007,SE,44,1.472,9.22,7.05,1.01
2007,SE,45,1.473,20.97,71.69,1.81
2007,SE,46,1.472,13.77,7.35,2.08
2007,SE,47,1.473,16.63,10.59,2.43
2007,SE,48,1.472,14.92,9.91,1.88
2007,SE,49,1.473,16.74,14.92,1.84
2007,SE,50,1.472,15.66,10.12,2.26
2007,SE,51,1.472,19.13,9.12,1.83
2007,SE,52,1.473,17.41,16.85,2.31
2007,SE,53,1.472,12.38,10.81,1.56
2007,SE,54,1.473,10.8,9.53,1.93
2007,SE,55,1.472,18.88,10.64,2.62
2007,SE,56,1.473,19.92,14.93,2.7
2007,SE,57,1.472,15.89,16.58,2.75
2007,SE,58,1.473,16.12,8.21,2.47
2007,SE,59,1.472,16.25,11.63,2.57
2007,SE,60,1.473,18.6,20.62,2.98
2007,SE,61,1.472,23.2,11.15,4.29
2007,SE,62,1.473,20.39,11.03,3.76
2007,SE,63,1.472,20.71,83.73,3.03
2007,SE,64,1.473,22.02,13.66,3.39
2007,SE,65,1.472,24.43,12.42,4.53
2007,SE,66,1.473,22.14,10.22,3.68
2007,SE,67,1.472,33.7,21.08,4.14
2007,SE,68,1.472,22.74,20.39,4.84
2007,SE,69,1.473,30.62,26.68,6.72
2007,SE,70,1.472,27.38,19.23,6.96
2007,SE,71,1.473,28.66,14.42,3.86
2007,SE,72,1.472,29.95,15.68,4.65
2007,SE,73,1.473,28.21,17.61,4.34
2007,SE,74,1.472,32.89,40.04,8.27
2007,SE,75,1.473,30.53,11.55,6.19
2007,SE,76,1.472,32.41,15.18,6.66
2007,SE,77,1.473,45.99,19.27,6.59
2007,SE,78,1.472,35.74,27.1,6.53
2007,SE,79,1.473,40.84,26.66,6.18
2007,SE,80,1.472,43.3,37.75,9.14
2007,SE,81,1.473,45.34,21.42,7.38
2007,SE,82,1.472,44.29,55.91,8.45
2007,SE,83,1.473,47.87,38.92,8.43
2007,SE,84,1.472,53.78,37.24,13.72
2007,SE,85,1.472,54.28,32.49,9.21
2007,SE,86,1.473,66.18,52.97,9.68
2007,SE,87,1.472,62.6,39.62,10.28
2007,SE,88,1.473,71.57,140.08,18.11
2007,SE,89,1.472,82.78,50.83,122.89
2007,SE,90,1.473,80.67,43.94,12.27
2007,SE,91,1.472,87.18,47.89,62.1
2007,SE,92,1.473,98.72,76.75,18.17
2007,SE,93,1.472,117.6,232.04,18.42
2007,SE,94,1.473,117.41,75.45,22.79
2007,SE,95,1.472,121.74,133.29,32.14
2007,SE,96,1.473,145.25,164.35,20.32
2007,SE,97,1.472,171.7,103.62,26.79
2007,SE,98,1.473,229.66,312.64,28.98
2007,SE,99,1.472,259.29,234.24,30.95
2007,SE,100,1.472,447.08,917.61,49.61
2007,SP,1,79.14,1864.5075000000002,1576.3425,285.61
2007,SP,2,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,3,79.14,1864.5075000000002,1576.3425,240.83
2007,SP,4,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,5,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,6,79.14,1864.5075000000002,1576.3425,317.67
2007,SP,7,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,8,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,9,79.14,1864.5075000000002,1576.3425,327.52
2007,SP,10,79.139,1864.5075000000002,1576.3425,364.4525
2007,SP,11,79.14,1864.5075000000002,1568.89,236.78
2007,SP,12,79.14,1864.5075000000002,1576.3425,361.83
2007,SP,13,79.14,1864.5075000000002,1576.3425,288.83
2007,SP,14,79.14,1864.5075000000002,1576.3425,274.93
2007,SP,15,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,16,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,17,79.14,1864.5075000000002,1576.3425,315.8
2007,SP,18,79.14,1864.5075000000002,1576.3425,234.34
2007,SP,19,79.139,1864.5075000000002,1576.3425,239.0
2007,SP,20,79.14,1864.5075000000002,1576.3425,217.74
2007,SP,21,79.14,1864.5075000000002,1576.3425,360.03
2007,SP,22,79.14,1864.5075000000002,1576.3425,295.15
2007,SP,23,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,24,79.14,1864.5075000000002,1576.3425,217.73
2007,SP,25,79.14,1864.5075000000002,1576.3425,217.57
2007,SP,26,79.14,1864.5075000000002,1576.3425,260.3
2007,SP,27,79.14,1864.5075000000002,1576.3425,250.91
2007,SP,28,79.139,1864.5075000000002,1576.3425,341.95
2007,SP,29,79.14,1864.5075000000002,1576.3425,227.62
2007,SP,30,79.14,1864.5075000000002,1576.3425,281.04
2007,SP,31,79.14,1864.5075000000002,1576.3425,266.37
2007,SP,32,79.14,1864.5075000000002,1576.3425,255.91
2007,SP,33,79.14,1864.5075000000002,1576.3425,295.08
2007,SP,34,79.14,1864.5075000000002,1576.3425,242.63
2007,SP,35,79.14,1864.5075000000002,1576.3425,336.21
2007,SP,36,79.14,1864.5075000000002,1576.3425,272.73
2007,SP,37,79.139,1864.5075000000002,1576.3425,364.4525
2007,SP,38,79.14,1864.5075000000002,1576.3425,271.9
2007,SP,39,79.14,1864.5075000000002,1187.02,200.27
2007,SP,40,79.14,1864.5075000000002,1499.91,213.36
2007,SP,41,79.14,1864.5075000000002,1486.78,299.5
2007,SP,42,79.14,1864.5075000000002,1388.93,205.43
2007,SP,43,79.14,1864.5075000000002,1392.94,229.28
2007,SP,44,79.14,1864.5075000000002,1461.35,246.16
2007,SP,45,79.14,1864.5075000000002,1470.71,234.79
2007,SP,46,79.139,1864.5075000000002,1566.29,364.4525
2007,SP,47,79.14,1864.5075000000002,1576.3425,320.72
2007,SP,48,79.14,1864.5075000000002,1538.76,238.04
2007,SP,49,79.14,1864.5075000000002,1453.43,246.96
2007,SP,50,79.14,1864.5075000000002,1576.3425,267.3
2007,SP,51,79.14,1864.5075000000002,1576.3425,288.85
2007,SP,52,79.14,1864.5075000000002,1576.3425,295.02
2007,SP,53,79.14,1864.5075000000002,1576.3425,295.63
2007,SP,54,79.14,1864.5075000000002,1576.3425,355.68
2007,SP,55,79.139,1864.5075000000002,1576.3425,360.64
2007,SP,56,79.14,1864.5075000000002,1576.3425,349.75
2007,SP,57,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,58,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,59,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,60,79.14,1864.5075000000002,1576.3425,360.86
2007,SP,61,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,62,79.14,1864.5075000000002,1576.3425,344.35
2007,SP,63,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,64,79.139,1864.5075000000002,1576.3425,364.4525
2007,SP,65,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,66,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,67,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,68,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,69,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,70,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,71,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,72,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,73,79.139,1864.5075000000002,1576.3425,364.4525
2007,SP,74,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,75,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,76,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,77,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,78,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,79,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,80,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,81,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,82,79.139,1864.5075000000002,1576.3425,364.4525
2007,SP,83,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,84,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,85,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,86,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,87,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,88,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,89,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,90,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,91,79.139,1864.5075000000002,1576.3425,364.4525
2007,SP,92,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,93,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,94,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,95,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,96,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,97,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,98,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,99,79.14,1864.5075000000002,1576.3425,364.4525
2007,SP,100,79.139,1864.5075000000002,1576.3425,364.4525
2007,TO,1,1.119,14.54,7.66,2.67
2007,TO,2,1.119,13.59,7.16,0.9
2007,TO,3,1.119,14.81,5.51,2.08
2007,TO,4,1.118,16.78,9.16,4.26
2007,TO,5,1.119,19.31,9.19,3.68
2007,TO,6,1.119,10.58,7.44,2.51
2007,TO,7,1.119,18.46,5.67,7.78
2007,TO,8,1.118,15.41,10.85,8.49
2007,TO,9,1.119,9.52,5.71,6.27
2007,TO,10,1.119,15.29,16.96,1.55
2007,TO,11,1.118,11.66,5.43,0.89
2007,TO,12,1.119,15.47,4.76,1.14
2007,TO,13,1.119,21.94,10.06,1.12
2007,TO,14,1.119,26.12,5.54,1.51
2007,TO,15,1.118,14.75,12.01,0.96
2007,TO,16,1.119,17.62,14.43,1.17
2007,TO,17,1.119,9.58,8.34,0.29
2007,TO,18,1.118,13.12,5.72,1.78
2007,TO,19,1.119,19.2,4.4,1.53
2007,TO,20,1.119,16.62,7.31,1.4
2007,TO,21,1.119,22.64,9.54,4.07
2007,TO,22,1.118,21.1,10.63,1.78
2007,TO,23,1.119,25.93,6.62,2.37
2007,TO,24,1.119,22.63,10.17,1.79
2007,TO,25,1.118,24.55,11.92,1.79
2007,TO,26,1.119,18.72,6.28,1.19
2007,TO,27,1.119,20.33,7.26,2.63
2007,TO,28,1.119,20.91,7.16,2.21
2007,TO,29,1.118,17.45,5.74,3.69
2007,TO,30,1.119,14.54,13.23,9.11
2007,TO,31,1.119,23.88,7.0,1.7
2007,TO,32,1.119,35.3,7.17,1.45
2007,TO,33,1.118,18.2,12.23,2.55
2007,TO,34,1.119,15.95,5.73,1.85
2007,TO,35,1.119,24.62,9.0,2.28
2007,TO,36,1.118,24.06,10.73,1.74
2007,TO,37,1.119,20.94,9.99,2.67
2007,TO,38,1.119,21.91,10.49,3.02
2007,TO,39,1.119,16.01,6.84,5.22
2007,TO,40,1.118,22.32,10.02,2.18
2007,TO,41,1.119,29.99,10.57,2.92
2007,TO,42,1.119,34.62,17.3,6.58
2007,TO,43,1.118,27.25,12.06,3.04
2007,TO,44,1.119,22.84,7.34,1.97
2007,TO,45,1.119,16.52,8.24,3.68
2007,TO,46,1.119,21.41,12.58,3.42
2007,TO,47,1.118,19.75,8.08,1.86
2007,TO,48,1.119,25.72,7.28,3.18
2007,TO,49,1.119,36.76,7.84,4.01
2007,TO,50,1.118,22.58,8.96,2.86
2007,TO,51,1.119,21.47,11.26,2.03
2007,TO,52,1.119,22.19,12.17,2.58
2007,TO,53,1.119,17.22,11.0,3.42
2007,TO,54,1.118,19.9,10.82,2.51
2007,TO,55,1.119,18.52,6.9,2.4
2007,TO,56,1.119,25.86,11.16,3.68
2007,TO,57,1.119,28.95,15.86,4.48
2007,TO,58,1.118,17.47,4.44,1.59
2007,TO,59,1.119,20.49,8.83,2.71
2007,TO,60,1.119,18.43,10.71,0.92
2007,TO,61,1.118,22.19,9.57,2.92
2007,TO,62,1.119,29.39,15.6,4.86
2007,TO,63,1.119,30.95,15.55,4.75
2007,TO,64,1.119,36.95,15.64,3.55
2007,TO,65,1.118,24.2,10.0,2.79
2007,TO,66,1.119,27.93,12.14,4.99
2007,TO,67,1.119,39.73,13.99,10.89
2007,TO,68,1.118,33.36,7.46,4.0
2007,TO,69,1.119,33.56,12.27,5.71
2007,TO,70,1.119,21.2,5.54,4.28
2007,TO,71,1.119,15.03,3.7,3.1
2007,TO,72,1.118,5.65,1.21,1.53
2007,TO,73,1.119,22.19,14.52,7.69
2007,TO,74,1.119,30.64,10.95,8.37
2007,TO,75,1.118,30.17,13.91,6.37
2007,TO,76,1.119,24.29,9.06,3.98
2007,TO,77,1.119,10.95,3.15,3.17
2007,TO,78,1.119,24.25,7.7,5.14
2007,TO,79,1.118,18.85,8.3,21.54
2007,TO,80,1.119,27.78,12.12,7.0
2007,TO,81,1.119,29.73,9.33,6.24
2007,TO,82,1.119,29.58,7.79,6.07
2007,TO,83,1.118,30.39,13.73,7.83
2007,TO,84,1.119,36.71,11.34,5.78
2007,TO,85,1.119,43.09,12.82,8.33
2007,TO,86,1.118,30.59,12.45,7.37
2007,TO,87,1.119,40.77,20.53,13.58
2007,TO,88,1.119,37.97,14.98,9.95
2007,TO,89,1.119,41.66,14.28,10.14
2007,TO,90,1.118,63.0,46.18,13.18
2007,TO,91,1.119,48.39,14.34,10.88
2007,TO,92,1.119,51.8,12.3,13.14
2007,TO,93,1.118,54.96,23.67,13.49
2007,TO,94,1.119,55.89,19.52,16.13
2007,TO,95,1.119,71.22,23.23,16.92
2007,TO,96,1.119,69.97,20.83,18.1
2007,TO,97,1.118,87.06,25.62,23.35
2007,TO,98,1.119,136.07,39.82,29.26
2007,TO,99,1.119,161.59,73.13,37.47
2007,TO,100,1.118,268.4,118.57,61.78
2008,BRASIL,1,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,2,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,3,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,4,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,5,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,6,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,7,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,8,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,9,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,10,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,11,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,12,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,13,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,14,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,15,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,16,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,17,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,18,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,19,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,20,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,21,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,22,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,23,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,24,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,25,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,26,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,27,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,28,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,29,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,30,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,31,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,32,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,33,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,34,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,35,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,36,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,37,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,38,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,39,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,40,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,41,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,42,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,43,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,44,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,45,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,46,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,47,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,48,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,49,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,50,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,51,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,52,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,53,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,54,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,55,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,56,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,57,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,58,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,59,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,60,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,61,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,62,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,63,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,64,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,65,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,66,257.727,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,67,257.728,1864.5075000000002,1576.3425,364.4525
2008,BRASIL,68,257.728,1864.5075000000002,1576.3425,364.4525
